product_family,product_name,product_price,product_brand,product_link
Estacionarias,Torno Sobre Mesa Mosay WL-1000 35 Kg,185000,Mosay,https://herramientas.cl/ficha/578144/torno-sobre-mesa-mosay-wl-1000-35-kg
Estacionarias,Esmeril de Banco Bosch GBG 6 Esmeril de Banco,125990,Bosch,https://herramientas.cl/ficha/575099/esmeril-de-banco-bosch-gbg-6-esmeril-de-banco
Estacionarias,Taladro de Pedestal 250W 1/3HP - NUEVO,144500,Stanley,https://herramientas.cl/ficha/607903/taladro-de-pedestal-250w-13hp-nuevo
Estacionarias,Taladro Sobremesa Itaka RDM 1301 220V,106240,Itaka,https://herramientas.cl/ficha/594445/taladro-sobremesa-itaka-rdm-1301-220v
Estacionarias,Sierra Ingleteadora 10 Dewalt DW713 1.600 W,371890,Dewalt,https://herramientas.cl/ficha/575261/sierra-ingleteadora-10-dewalt-dw713-1600-w
Estacionarias,Taladro de Pedestal Mosay Mosay ZJ-5132,510000,Mosay,https://herramientas.cl/ficha/578145/taladro-de-pedestal-mosay-mosay-zj-5132-
Estacionarias,Sierra de Banco Bosch GTS 10 J 1800 W,524690,Bosch,https://herramientas.cl/ficha/575104/sierra-de-banco-bosch-gts-10-j-1800-w
Estacionarias,Sierra Ingleteadora Makita DLS600RTE 18 V,670310,Makita,https://herramientas.cl/ficha/591937/sierra-ingleteadora-makita-dls600rte-18-v
Estacionarias,Taladro Sobremesa Itaka RDM 1600 BN 375W,150800,Itaka,https://herramientas.cl/ficha/594446/taladro-sobremesa-itaka-rdm-1600-bn-375w
Estacionarias,Cortador de Piso Irwin 775H 75CM CX Cortador de Piso,58890,Irwin,https://herramientas.cl/ficha/599641/cortador-de-piso-irwin-775h-75cm-cx-cortador-de-piso
Herramientas Inalámbricas,Taladro-Atornillador Makita Makita HP330DWE 10.8 V,104900,Makita,https://herramientas.cl/ficha/575776/taladro-atornillador-makita-makita-hp330dwe-108-v
Herramientas Inalámbricas,Taladro Atornillador Brushless Dewalt DCD790D2 20V,176720,Dewalt,https://herramientas.cl/ficha/587921/taladro-atornillador-brushless-dewalt-dcd790d2-20v
Herramientas Inalámbricas,Llave de Impacto 1/2 - 0-2.800 rpm %28Max. Torque 280 N.m%29 1.5 kg. BL Motor Makita,180040,Makita,https://herramientas.cl/ficha/587711/llave-de-impacto-12-0-2800-rpm-28max-torque-280-nm29-15-kg-bl-motor-makita
Herramientas Inalámbricas,SIERRA SABLE + SIERRA SABLE + CARGADOR Y BATERÍAS + BOLSO DE TRANSPORTE BOSCH,260910,Bosch,https://herramientas.cl/ficha/610478/sierra-sable-sierra-sable-cargador-y-baterias-bolso-de-transporte-bosch
Herramientas Inalámbricas,Ventilador inalambrico Makita CF100DZ 12 V,43960,Makita,https://herramientas.cl/ficha/594541/ventilador-inalambrico-makita-cf100dz-12-v
Herramientas Inalámbricas,Atornillador 1/4 Hexagonal 18V Inalambrica. Makita,262020,Makita,https://herramientas.cl/ficha/577989/atornillador-14-hexagonal-18v-inalambrica-makita
Herramientas Inalámbricas,Atornillador de Impacto 7.2 V TD020DSEW Makita,95000,Makita,https://herramientas.cl/ficha/575784/atornillador-de-impacto-72-v-td020dsew-makita
Herramientas Inalámbricas,Rotomartillo Inalámbrico SDS Plus Milwaukee 2412-259 M12,350290,Milwaukee,https://herramientas.cl/ficha/598907/rotomartillo-inalambrico-sds-plus-milwaukee-2412-259-m12
Herramientas Inalámbricas,Taladro-Atornillador 13 mm 2 vel. Variables + 1 Batería Li-ion 1.5Ah DDF483SY Makita,142890,Makita,https://herramientas.cl/ficha/594543/taladro-atornillador-13-mm-2-vel-variables-1-bateria-li-ion-15ah-ddf483sy-makita
Herramientas Inalámbricas,Kit de atornilladores Inalambrico Makita LCT204,151130,Makita,https://herramientas.cl/ficha/578177/kit-de-atornilladores-inalambrico-makita-lct204-
Herramientas Inalámbricas,Taladro Angular Inalambrico 13mm Makita DDA460ZK 36 V,410300,Makita,https://herramientas.cl/ficha/612249/taladro-angular-inalambrico-13mm-makita-dda460zk-36-v
Herramientas Inalámbricas,TALADRO ATORNILLADOR INALAMBRICO GSR 1200-LI BOSCH,69210,Bosch,https://herramientas.cl/ficha/575162/taladro-atornillador-inalambrico-gsr-1200-li-bosch
Herramientas Electricas,Sierra circular portátil Bosch GKS 235 2200W,180900,Bosch,https://herramientas.cl/ficha/575076/sierra-circular-portatil-bosch-gks-235-2200w
Herramientas Electricas,Martillo Demoledor Makita Makita HM1317C Hexagonal 30 mm,864110,Makita,https://herramientas.cl/ficha/575648/martillo-demoledor-makita-makita-hm1317c-hexagonal-30-mm
Herramientas Electricas,Rotomartillo Dongcheng DZC04-30 30MM,103060,Dongcheng,https://herramientas.cl/ficha/599615/rotomartillo-dongcheng-dzc04-30-30mm
Herramientas Electricas,Sierra Caladora Max J553 580W,53120,Max,https://herramientas.cl/ficha/603857/sierra-caladora-max-j553-580w
Herramientas Electricas,TALADRO 20 MM CROWN 1050 W,70790,Uyustools,https://herramientas.cl/ficha/583915/taladro-20-mm-crown-1050-w
Herramientas Electricas,MARTILLO PERFORADOR Bosch GBH-5 - 40 DCE,586040,Bosch,https://herramientas.cl/ficha/575033/martillo-perforador-bosch-gbh-5-40-dce-
Herramientas Electricas,Taladro Perforador Rompedor Bosch GBH 12-52 D 1700 W,786560,Bosch,https://herramientas.cl/ficha/586472/taladro-perforador-rompedor-bosch-gbh-12-52-d-1700-w
Herramientas Electricas,Atornillador Hexagonal 1/4 ¨ Makita FS2700 570 W,87590,Makita,https://herramientas.cl/ficha/575607/atornillador-hexagonal-14-makita-fs2700-570-w
Herramientas Electricas,Esmeril angular Skil 9455 1100W,34110,Skil,https://herramientas.cl/ficha/578996/esmeril-angular-skil-9455-1100w
Herramientas Electricas,Esmeril Angular Makita GA9061R 6.600 rpm,126340,Makita,https://herramientas.cl/ficha/587862/esmeril-angular-makita-ga9061r-6600-rpm
Herramientas Electricas,Esmeril Angular Makita DGA701Z 7.800 rpm,214910,Makita,https://herramientas.cl/ficha/612252/esmeril-angular-makita-dga701z-7800-rpm
Herramientas Electricas,Taladro Percutor Dewalt DW508SK 700 W,80200,Dewalt,https://herramientas.cl/ficha/575281/taladro-percutor-dewalt-dw508sk-700-w
Herramientas Manuales,Set Llaves Hexagonales Bahco 11 Piezas Negras,12017,Bahco,https://herramientas.cl/ficha/596502/set-llaves-hexagonales-bahco-11-piezas-negras
Herramientas Manuales,Pie de Metro Isesa PLG002-0 01 125MEA-08 8 Pulgadas mm,64190,Isesa,https://herramientas.cl/ficha/600359/pie-de-metro-isesa-plg002-0-01-125mea-08-8-pulgadas-mm
Herramientas Manuales,Pie de Metro Digital Isesa PLG 0 01MM 727-08 8 Pulgadas mm Digital,94730,Isesa,https://herramientas.cl/ficha/600362/pie-de-metro-digital-isesa-plg-0-01mm-727-08-8-pulgadas-mm-digital
Herramientas Manuales,Pié de Metro Isesa 797797B 6/150,166470,Isesa,https://herramientas.cl/ficha/600368/pie-de-metro-isesa-797797b-6150
Herramientas Manuales,Pié de Metro Isesa 797797B 8/200,298530,Isesa,https://herramientas.cl/ficha/600369/pie-de-metro-isesa-797797b-8200
Herramientas Manuales,Pié de Metro Isesa 799799AZ 40/1000,940640,Isesa,https://herramientas.cl/ficha/600372/pie-de-metro-isesa-799799az-401000
Herramientas Manuales,Destornilladores Serie T SATA GL09303SM 10 pzas,19560,SATA,https://herramientas.cl/ficha/606454/destornilladores-serie-t-sata-gl09303sm-10-pzas
Herramientas Manuales,Multiherramienta + Estuche WOLFCRAFT 4080000 13 en 1,25900,WOLFCRAFT,https://herramientas.cl/ficha/601007/multiherramienta-estuche-wolfcraft-4080000-13-en-1
Herramientas Manuales,GUIA PARA METRO PLEGABLE 5221000 WOLFCRAFT,6500,WOLFCRAFT,https://herramientas.cl/ficha/601014/guia-para-metro-plegable-5221000-wolfcraft
Herramientas Manuales,NIVEL PARA METRO PLEGABLE 5222000 WOLFCRAFT,7900,WOLFCRAFT,https://herramientas.cl/ficha/601015/nivel-para-metro-plegable-5222000-wolfcraft
Herramientas Manuales,METRO PLEGABLE DE MADERA 5227000 WOLFCRAFT,7200,WOLFCRAFT,https://herramientas.cl/ficha/601017/metro-plegable-de-madera-5227000-wolfcraft
Herramientas Manuales,Barra portaherramientas magnética WOLFCRAFT 6806000 460mm,11130,WOLFCRAFT,https://herramientas.cl/ficha/601006/barra-portaherramientas-magnetica-wolfcraft-6806000-460mm
Estacionarias,Canteadora 6 Pulgadas NEO CB 1016/220/50,548489,NEO,https://herramientas.cl/ficha/611888/canteadora-6-pulgadas-neo-cb-101622050-
Estacionarias,Torno Madera Con Copia Mosay MCP-1000 220 V,498999,Mosay,https://herramientas.cl/ficha/578147/torno-madera-con-copia-mosay-mcp-1000-220-v
Estacionarias,"Ingleteadora Bosch GCM 10 S 21,5 Kg",500630,Bosch,https://herramientas.cl/ficha/575107/ingleteadora-bosch-gcm-10-s-215-kg
Estacionarias,Sierra de banco 10 Makita MLT100 1.500 W,482780,Makita,https://herramientas.cl/ficha/575740/sierra-de-banco-10-makita-mlt100-1500-w
Estacionarias,Taladro Columna Itaka RZ5045 1500W,2520710,Itaka,https://herramientas.cl/ficha/594454/taladro-columna-itaka-rz5045-1500w
Estacionarias,Sierra Ingleteadora 12¨ Dewalt DW715 1.375 W,497520,Dewalt,https://herramientas.cl/ficha/575263/sierra-ingleteadora-12-dewalt-dw715-1375-w
Estacionarias,Tupi 1/2 Mosay 1C14400012 750W,800000,Mosay,https://herramientas.cl/ficha/578148/tupi-12-mosay-1c14400012-750w
Estacionarias,Sierra Compuesta Inglete-Banco 1 Makita LF1000 10-1/4 (260 mm.) eje 1 1.650 W. - 2.700 rpm.,1034090,Makita,https://herramientas.cl/ficha/575742/sierra-compuesta-inglete-banco-1-makita-lf1000-10-14-260-mm-eje-1-1650-w-2700-rpm
Estacionarias,Tronzadora de Perfiles Stanley SSC22 14 2.200 Watts,130460,Stanley,https://herramientas.cl/ficha/599656/tronzadora-de-perfiles-stanley-ssc22-14-2200-watts
Estacionarias,Tupi 3/4 Mosay 1C14400034 1.100W,1100000,Mosay,https://herramientas.cl/ficha/578149/tupi-34-mosay-1c14400034-1100w
Estacionarias,Tronzadora De Metal Ferton SEF350P 350MM 2400W,142950,Ferton,https://herramientas.cl/ficha/585264/tronzadora-de-metal-ferton-sef350p-350mm-2400w
Estacionarias,Maquina Multiple Mosay MQ442A Maquina Multiple,990000,Mosay,https://herramientas.cl/ficha/578150/maquina-multiple-mosay-mq442a-maquina-multiple
Herramientas Inalámbricas,Taladro Atornillador Compacto Inalambrico Dewalt DCD791D2 20 V,199130,Dewalt,https://herramientas.cl/ficha/578070/taladro-atornillador-compacto-inalambrico-dewalt-dcd791d2-20-v
Herramientas Inalámbricas,Taladro Atornillador con Percutor 18V (Solo Herramienta) Makita DHP482Z,82450,Makita,https://herramientas.cl/ficha/578030/taladro-atornillador-con-percutor-18v-solo-herramienta-makita-dhp482z-
Herramientas Inalámbricas,Llave de impacto Makita DTW450RFE 1600 rpm,306510,Makita,https://herramientas.cl/ficha/575907/llave-de-impacto-makita-dtw450rfe-1600-rpm
Herramientas Inalámbricas,Pistola para Silicona 300ml 12V Makita + 2 Baterías + Cargador CG100DSAEA,246860,Makita,https://herramientas.cl/ficha/589125/pistola-para-silicona-300ml-12v-makita-2-baterias-cargador-cg100dsaea
Herramientas Inalámbricas,Atornillador Makita DFS452Z 18 V,156500,Makita,https://herramientas.cl/ficha/577074/atornillador-makita-dfs452z-18-v
Herramientas Inalámbricas,Atornillador de Impacto 7.2 V + 2 Baterías Li-ion 1.5Ah TD022DSE1 Makita,116780,Makita,https://herramientas.cl/ficha/594524/atornillador-de-impacto-72-v-2-baterias-li-ion-15ah-td022dse1-makita
Herramientas Inalámbricas,Taladro Inalambrico 8V Ion Litio,22900,Black&Decker,https://herramientas.cl/ficha/594389/taladro-inalambrico-8v-ion-litio
Herramientas Inalámbricas,Atornilldor Recargable Dongcheng DCPL02-5 4V,34850,Dongcheng,https://herramientas.cl/ficha/599602/atornilldor-recargable-dongcheng-dcpl02-5-4v
Herramientas Inalámbricas,Atornillador de impacto inalámbrico Bosch GDR 1440-LI 14.4 V,88710,Bosch,https://herramientas.cl/ficha/575113/atornillador-de-impacto-inalambrico-bosch-gdr-1440-li-144-v
Herramientas Inalámbricas,Taladro-atornillador c/percusión Makita HP330DZ 1.500 rpm,61970,Makita,https://herramientas.cl/ficha/575780/taladro-atornillador-cpercusion-makita-hp330dz-1500-rpm
Herramientas Inalámbricas,Taladro Percutor Compacto Inalambrico Dewalt DCD796D2 20V Litio-Ion,259500,Dewalt,https://herramientas.cl/ficha/578073/taladro-percutor-compacto-inalambrico-dewalt-dcd796d2-20v-litio-ion
Herramientas Inalámbricas,Llave de Impacto 1.600 rpm (Max. Torque 440 N.m) 3.4 kg.,173690,Makita,https://herramientas.cl/ficha/577108/llave-de-impacto-1600-rpm-max-torque-440-nm-34-kg
Herramientas Electricas,Sierra Caladora Makita 4327 450 W,70570,Makita,https://herramientas.cl/ficha/575719/sierra-caladora-makita-4327-450-w
Herramientas Electricas,Pulidora Skil 9071 1300W,75840,Skil,https://herramientas.cl/ficha/576020/pulidora-skil-9071-1300w
Herramientas Electricas,Fein MultiMaster FMM 350 QSL,281000,Fein,https://herramientas.cl/ficha/578280/fein-multimaster-fmm-350-qsl
Herramientas Electricas,Martillo Cincelador SDS MAX Dewalt D25810K 1.150 W,299900,Dewalt,https://herramientas.cl/ficha/588383/martillo-cincelador-sds-max-dewalt-d25810k-1150-w
Herramientas Electricas,Esmeril angular 7 Bosch GWS 2000 2.000W,77390,Bosch,https://herramientas.cl/ficha/598049/esmeril-angular-7-bosch-gws-2000-2000w
Herramientas Electricas,Esmeril Angular Dewalt DWE496 2.600 W,114750,Dewalt,https://herramientas.cl/ficha/600973/esmeril-angular-dewalt-dwe496-2600-w
Herramientas Electricas,Sierra Caladora Dongcheng DMQ65K 600W,74950,Dongcheng,https://herramientas.cl/ficha/605697/sierra-caladora-dongcheng-dmq65k-600w
Herramientas Electricas,Esmeril Angular Makita GA4534 720 W,47820,Makita,https://herramientas.cl/ficha/575684/esmeril-angular-makita-ga4534-720-w
Herramientas Electricas,Llave de Impacto Dewalt DW294 710 W,216780,Dewalt,https://herramientas.cl/ficha/575240/llave-de-impacto-dewalt-dw294-710-w
Herramientas Electricas,PULIDORA 180 UYUSTOOLS Uyustools PUU180 1400W,65520,Uyustools,https://herramientas.cl/ficha/585359/pulidora-180-uyustools-uyustools-puu180-1400w
Herramientas Electricas,Rectificador eléctrico Bosch GGS 28 L 500W,121820,Bosch,https://herramientas.cl/ficha/575078/rectificador-electrico-bosch-ggs-28-l-500w
Herramientas Electricas,Rectificador eléctrico Bosch GGS 28 LCE 650W,142430,Bosch,https://herramientas.cl/ficha/575079/rectificador-electrico-bosch-ggs-28-lce-650w
Herramientas Manuales,Lima Triangular Bahco 8C Con Mango Fina,6850,Bahco,https://herramientas.cl/ficha/596379/lima-triangular-bahco-8c-con-mango-fina
Herramientas Manuales,Llave Ajustable Aislada SATA 47102 8 Pulgadas - 1000V,30800,SATA,https://herramientas.cl/ficha/588617/llave-ajustable-aislada-sata-47102-8-pulgadas-1000v
Herramientas Manuales,Destornillador de Golpe Color Uyustools DESTORNILLADOR GOLPE 10+ PH3X250mm D/COLOR,36960,Uyustools,https://herramientas.cl/ficha/584040/destornillador-de-golpe-color-uyustools-destornillador-golpe-10-ph3x250mm-dcolor
Herramientas Manuales,Llave Estrella Acodada Bahco 6mm,28540,Bahco,https://herramientas.cl/ficha/596638/llave-estrella-acodada-bahco-6mm
Herramientas Manuales,Set 3 Limas Motosierra Bahco 7/32 Pulgadas,2510,Bahco,https://herramientas.cl/ficha/596470/set-3-limas-motosierra-bahco-732-pulgadas
Herramientas Manuales,Extractor Bahco 3 Ganchos 5 Pulgadas,49150,Bahco,https://herramientas.cl/ficha/597318/extractor-bahco-3-ganchos-5-pulgadas
Herramientas Manuales,Llave Impacto Bahco 2 Pulgadas,76680,Bahco,https://herramientas.cl/ficha/597488/llave-impacto-bahco-2-pulgadas
Herramientas Manuales,DADO DEST. P/PLANA 1/2 x 8MM 7809F-8 BAHCO,5800,Bahco,https://herramientas.cl/ficha/597614/dado-dest-pplana-12-x-8mm-7809f-8-bahco
Herramientas Manuales,DADO HEXAGONAL 3/4X1.3/4 8900SZ-1.3 4 BAHCO,18100,Bahco,https://herramientas.cl/ficha/597757/dado-hexagonal-34x134-8900sz-13-4-bahco
Herramientas Manuales,Lima Cuadrada Bastarda Nicholson 12790BC 4 Pulgadas,4210,Nicholson,https://herramientas.cl/ficha/598495/lima-cuadrada-bastarda-nicholson-12790bc-4-pulgadas
Herramientas Manuales,Pulverizador Manual Gardena 00805-20 1L,4950,Gardena,https://herramientas.cl/ficha/599088/pulverizador-manual-gardena-00805-20-1l
Herramientas Manuales,Destornillador Punta Cónica Bahco 5.5 x 1 x 125mm,1970,Bahco,https://herramientas.cl/ficha/599996/destornillador-punta-conica-bahco-55-x-1-x-125mm
Estacionarias,Sierra Ingleteadora Telescópica 12¨ Dewalt DWS780 1.675W,618430,Dewalt,https://herramientas.cl/ficha/575266/sierra-ingleteadora-telescopica-12-dewalt-dws780-1675w
Estacionarias,Maquina Madera Multiple Mosay ML393D 220V,1349900,Mosay,https://herramientas.cl/ficha/578151/maquina-madera-multiple-mosay-ml393d-220v
Estacionarias,Sierra Ingleteadora Uyustools SEJ255 255 NJ 1650W,128360,Uyustools,https://herramientas.cl/ficha/585300/sierra-ingleteadora-uyustools-sej255-255-nj-1650w
Estacionarias,Sierra Ingleteadora Deslizante Wesco WS7169 255mm 1200W,197060,Wesco,https://herramientas.cl/ficha/611581/sierra-ingleteadora-deslizante-wesco-ws7169-255mm-1200w
Estacionarias,Sierra Cinta Makita LB1200F 900 W,678250,Makita,https://herramientas.cl/ficha/575814/sierra-cinta-makita-lb1200f-900-w
Estacionarias,Esmeril Uyustools EMA208 8 3/4 HP 551W,64190,Uyustools,https://herramientas.cl/ficha/587973/esmeril-uyustools-ema208-8-34-hp-551w
Estacionarias,Cortadora de Metal Makita 4131 1.100 W,424870,Makita,https://herramientas.cl/ficha/575748/cortadora-de-metal-makita-4131-1100-w
Estacionarias,Sierra Cortadora Husqvarna K760 Mas DISCO DE SIERRA…,872600,Husqvarna,https://herramientas.cl/ficha/596250/sierra-cortadora-husqvarna-k760-mas-disco-de-sierra
Estacionarias,Esmeril de Banco Makita GB602GB602 2.850 rpm,123540,Makita,https://herramientas.cl/ficha/575710/esmeril-de-banco-makita-gb602gb602-2850-rpm
Estacionarias,Columna de Perforacion 7 Max DE2001 3300W,347000,Max,https://herramientas.cl/ficha/594329/columna-de-perforacion-7-max-de2001-3300w
Estacionarias,Tronzadora 14Pulg Dongcheng DJG02-355 2000 W,107160,Dongcheng,https://herramientas.cl/ficha/605680/tronzadora-14pulg-dongcheng-djg02-355-2000-w
Estacionarias,Tronzadora Makita 2414NBE 2.000 W,159670,Makita,https://herramientas.cl/ficha/575749/tronzadora-makita-2414nbe-2000-w
Herramientas Electricas,Martillo Demoledor Makita Makita HM1205C SDS-MAX,584050,Makita,https://herramientas.cl/ficha/575649/martillo-demoledor-makita-makita-hm1205c-sds-max
Herramientas Electricas,Sierra Circular 7-1/4 (185 mm.) eje 5/8 1050 W,83320,Makita,https://herramientas.cl/ficha/577064/sierra-circular-7-14-185-mm-eje-58-1050-w
Herramientas Electricas,Esmeril Angular Dewalt DWE490 2.200 W,75650,Dewalt,https://herramientas.cl/ficha/583125/esmeril-angular-dewalt-dwe490-2200-w
Herramientas Electricas,AHOYADOR GP415XT POWERPRO Vielva GP415XT 2T,178900,Vielva,https://herramientas.cl/ficha/610587/ahoyador-gp415xt-powerpro-vielva-gp415xt-2t
Herramientas Electricas,Sierra Circular 7 1/4 Stanley SC16 1.600 W,58900,Stanley,https://herramientas.cl/ficha/611320/sierra-circular-7-14-stanley-sc16-1600-w
Herramientas Electricas,Martillo perforador Bosch GBH-8 - 45 DV 1.500W,712540,Bosch,https://herramientas.cl/ficha/575034/martillo-perforador-bosch-gbh-8-45-dv-1500w
Herramientas Electricas,Llave de Impacto Makita 6924N 1050W,2365310,Makita,https://herramientas.cl/ficha/575608/llave-de-impacto-makita-6924n-1050w
Herramientas Electricas,TALADRO 13 MM CROWN 600 W.,32670,Uyustools,https://herramientas.cl/ficha/584112/taladro-13-mm-crown-600-w
Herramientas Electricas,Esmeril GWS 7 115 con 3 Discos Bosch 06013880N3,39970,Bosch,https://herramientas.cl/ficha/588462/esmeril-gws-7-115-con-3-discos-bosch-06013880n3
Herramientas Electricas,Esmeril Angular Makita DGA901Z 6.000 rpm,214910,Makita,https://herramientas.cl/ficha/612253/esmeril-angular-makita-dga901z-6000-rpm
